#space_1 ell_1 scale_1 space_2 ell_2 scale_2 covariance
0 0 0.185092 0 2 0.0852 352.3513
0 0 0.185092 0 2 0.095179 -2428.794
0 0 0.185092 0 2 0.105167 -508.8811
0 0 0.185092 0 2 0.115153 230.9181
0 0 0.185092 0 2 0.125138 -450.4298
0 0 0.185092 0 2 0.135129 -747.1089
0 0 0.185092 0 2 0.145115 740.3387
0 0 0.185092 0 2 0.15511 150.5213
0 0 0.185092 0 2 0.165106 -245.2123
0 0 0.185092 0 2 0.175099 1261.175
0 0 0.185092 0 2 0.185092 -579.2024
0 0 0.185092 0 2 0.195086 1296.518
0 0 0.185092 0 2 0.205085 549.0303
0 0 0.185092 0 2 0.215079 486.9927
0 0 0.185092 0 2 0.225074 139.0903
0 0 0.185092 0 2 0.235071 -465.2823
0 0 0.185092 0 2 0.245068 -158.924
0 0 0.185092 0 2 0.255064 -126.3586
0 0 0.185092 0 2 0.265062 -236.8719
0 0 0.185092 0 2 0.275059 -249.4514
0 0 0.185092 0 2 0.285055 -353.6658
0 0 0.185092 0 2 0.295057 -152.874
0 0 0.185092 0 2 0.305058 23.04756
0 0 0.185092 0 2 0.315054 -413.4461
0 0 0.195086 0 0 0.007493 -12125.6
0 0 0.195086 0 0 0.016066 4531.901
0 0 0.195086 0 0 0.025663 1478.939
0 0 0.195086 0 0 0.035474 -4106.004
0 0 0.195086 0 0 0.045364 3125.885
0 0 0.195086 0 0 0.055298 1794.177
0 0 0.195086 0 0 0.065259 1963.125
0 0 0.195086 0 0 0.075226 1348.576
0 0 0.195086 0 0 0.0852 2005.848
0 0 0.195086 0 0 0.095179 886.3054
0 0 0.195086 0 0 0.105167 1292.328
0 0 0.195086 0 0 0.115153 1026.839
0 0 0.195086 0 0 0.125138 847.0091
0 0 0.195086 0 0 0.135129 854.7378
0 0 0.195086 0 0 0.145115 650.8577
0 0 0.195086 0 0 0.15511 778.8852
0 0 0.195086 0 0 0.165106 839.7947
0 0 0.195086 0 0 0.175099 188.3881
0 0 0.195086 0 0 0.185092 1199.653
0 0 0.195086 0 0 0.195086 5794.794
0 0 0.195086 0 0 0.205085 1035.835
0 0 0.195086 0 0 0.215079 105.9947
0 0 0.195086 0 0 0.225074 639.7259
0 0 0.195086 0 0 0.235071 681.4565
0 0 0.195086 0 0 0.245068 379.6887
0 0 0.195086 0 0 0.255064 354.685
0 0 0.195086 0 0 0.265062 301.899
0 0 0.195086 0 0 0.275059 80.2132
0 0 0.195086 0 0 0.285055 94.33213
0 0 0.195086 0 0 0.295057 371.443
0 0 0.195086 0 0 0.305058 236.8012
0 0 0.195086 0 0 0.315054 276.4365
0 0 0.195086 0 2 0.007493 -14594.01
0 0 0.195086 0 2 0.016066 7976.001
0 0 0.195086 0 2 0.025663 4995.579
0 0 0.195086 0 2 0.035474 5052.389
0 0 0.195086 0 2 0.045364 -930.0284
0 0 0.195086 0 2 0.055298 1523.457
0 0 0.195086 0 2 0.065259 615.7902
0 0 0.195086 0 2 0.075226 175.9096
0 0 0.195086 0 2 0.0852 -545.7097
0 0 0.195086 0 2 0.095179 -336.5192
0 0 0.195086 0 2 0.105167 1589.512
0 0 0.195086 0 2 0.115153 494.8173
0 0 0.195086 0 2 0.125138 764.1792
0 0 0.195086 0 2 0.135129 -518.5105
0 0 0.195086 0 2 0.145115 799.4303
0 0 0.195086 0 2 0.15511 656.4251
0 0 0.195086 0 2 0.165106 -421.3455
0 0 0.195086 0 2 0.175099 536.7779
0 0 0.195086 0 2 0.185092 730.711
0 0 0.195086 0 2 0.195086 -482.2086
0 0 0.195086 0 2 0.205085 190.0351
0 0 0.195086 0 2 0.215079 -201.5785
0 0 0.195086 0 2 0.225074 79.10323
0 0 0.195086 0 2 0.235071 97.90075
0 0 0.195086 0 2 0.245068 -215.0989
0 0 0.195086 0 2 0.255064 -283.1636
0 0 0.195086 0 2 0.265062 -71.85163
0 0 0.195086 0 2 0.275059 -94.16227
0 0 0.195086 0 2 0.285055 355.9611
0 0 0.195086 0 2 0.295057 -143.5376
0 0 0.195086 0 2 0.305058 41.80535
0 0 0.195086 0 2 0.315054 -24.57062
0 0 0.205085 0 0 0.007493 14184.39
0 0 0.205085 0 0 0.016066 -17.86065
0 0 0.205085 0 0 0.025663 4391.565
0 0 0.205085 0 0 0.035474 330.9474
0 0 0.205085 0 0 0.045364 7094.105
0 0 0.205085 0 0 0.055298 1579.405
0 0 0.205085 0 0 0.065259 3749.631
0 0 0.205085 0 0 0.075226 2040.557
0 0 0.205085 0 0 0.0852 1644.19
0 0 0.205085 0 0 0.095179 1487.36
0 0 0.205085 0 0 0.105167 1178.999
0 0 0.205085 0 0 0.115153 733.762
0 0 0.205085 0 0 0.125138 650.1448
0 0 0.205085 0 0 0.135129 514.6474
0 0 0.205085 0 0 0.145115 873.5012
0 0 0.205085 0 0 0.15511 843.7934
0 0 0.205085 0 0 0.165106 524.1841
0 0 0.205085 0 0 0.175099 886.8082
0 0 0.205085 0 0 0.185092 816.9794
0 0 0.205085 0 0 0.195086 1035.835
0 0 0.205085 0 0 0.205085 4897.612
0 0 0.205085 0 0 0.215079 1108.468
0 0 0.205085 0 0 0.225074 355.0757
0 0 0.205085 0 0 0.235071 422.3966
0 0 0.205085 0 0 0.245068 258.904
0 0 0.205085 0 0 0.255064 403.3452
0 0 0.205085 0 0 0.265062 408.7719
0 0 0.205085 0 0 0.275059 313.1843
0 0 0.205085 0 0 0.285055 91.34278
0 0 0.205085 0 0 0.295057 277.6814
0 0 0.205085 0 0 0.305058 246.2823
0 0 0.205085 0 0 0.315054 295.7385
0 0 0.205085 0 2 0.007493 4136.254
0 0 0.205085 0 2 0.016066 10600.99
0 0 0.205085 0 2 0.025663 10795.59
0 0 0.205085 0 2 0.035474 12059.68
0 0 0.205085 0 2 0.045364 1945.992
0 0 0.205085 0 2 0.055298 -293.4443
0 0 0.205085 0 2 0.065259 -426.5558
0 0 0.205085 0 2 0.075226 1904.416
0 0 0.205085 0 2 0.0852 1661.704
0 0 0.205085 0 2 0.095179 436.4534
0 0 0.205085 0 2 0.105167 87.38374
0 0 0.205085 0 2 0.115153 1330.446
0 0 0.205085 0 2 0.125138 711.8046
0 0 0.205085 0 2 0.135129 69.26545
0 0 0.205085 0 2 0.145115 324.4335
0 0 0.205085 0 2 0.15511 409.5592
0 0 0.205085 0 2 0.165106 423.9779
0 0 0.205085 0 2 0.175099 109.2273
0 0 0.205085 0 2 0.185092 -415.0103
0 0 0.205085 0 2 0.195086 741.4283
0 0 0.205085 0 2 0.205085 -991.2408
0 0 0.205085 0 2 0.215079 295.7993
0 0 0.205085 0 2 0.225074 226.8134
0 0 0.205085 0 2 0.235071 -199.8625
0 0 0.205085 0 2 0.245068 -156.6076
0 0 0.205085 0 2 0.255064 92.65859
0 0 0.205085 0 2 0.265062 652.1112
0 0 0.205085 0 2 0.275059 194.2196
0 0 0.205085 0 2 0.285055 164.6414
0 0 0.205085 0 2 0.295057 153.923
0 0 0.205085 0 2 0.305058 29.39751
0 0 0.205085 0 2 0.315054 93.75211
0 0 0.215079 0 0 0.007493 17685.49
0 0 0.215079 0 0 0.016066 4682.598
0 0 0.215079 0 0 0.025663 7163.981
0 0 0.215079 0 0 0.035474 773.2733
0 0 0.215079 0 0 0.045364 -753.6897
0 0 0.215079 0 0 0.055298 926.0789
0 0 0.215079 0 0 0.065259 2411.282
0 0 0.215079 0 0 0.075226 501.4558
0 0 0.215079 0 0 0.0852 608.1025
0 0 0.215079 0 0 0.095179 855.7394
0 0 0.215079 0 0 0.105167 1069.0
0 0 0.215079 0 0 0.115153 203.4455
0 0 0.215079 0 0 0.125138 414.1149
0 0 0.215079 0 0 0.135129 436.2562
0 0 0.215079 0 0 0.145115 437.1049
0 0 0.215079 0 0 0.15511 359.9793
0 0 0.215079 0 0 0.165106 589.0081
0 0 0.215079 0 0 0.175099 470.1309
0 0 0.215079 0 0 0.185092 305.1421
0 0 0.215079 0 0 0.195086 105.9947
0 0 0.215079 0 0 0.205085 1108.468
0 0 0.215079 0 0 0.215079 3834.431
0 0 0.215079 0 0 0.225074 824.8775
0 0 0.215079 0 0 0.235071 289.8011
0 0 0.215079 0 0 0.245068 306.3427
0 0 0.215079 0 0 0.255064 223.2031
0 0 0.215079 0 0 0.265062 95.41198
0 0 0.215079 0 0 0.275059 231.5982
0 0 0.215079 0 0 0.285055 131.7361
0 0 0.215079 0 0 0.295057 253.9364
0 0 0.215079 0 0 0.305058 151.9609
0 0 0.215079 0 0 0.315054 160.5931
0 0 0.215079 0 2 0.007493 6200.418
0 0 0.215079 0 2 0.016066 11875.09
0 0 0.215079 0 2 0.025663 2659.942
0 0 0.215079 0 2 0.035474 5364.15
0 0 0.215079 0 2 0.045364 -5661.991
0 0 0.215079 0 2 0.055298 -4862.521
0 0 0.215079 0 2 0.065259 -4093.227
0 0 0.215079 0 2 0.075226 1789.326
0 0 0.215079 0 2 0.0852 494.8369
0 0 0.215079 0 2 0.095179 -2390.231
0 0 0.215079 0 2 0.105167 1107.755
0 0 0.215079 0 2 0.115153 -190.0572
0 0 0.215079 0 2 0.125138 158.445
0 0 0.215079 0 2 0.135129 502.35
0 0 0.215079 0 2 0.145115 -64.09515
0 0 0.215079 0 2 0.15511 369.2943
0 0 0.215079 0 2 0.165106 -453.5355
0 0 0.215079 0 2 0.175099 -275.2934
0 0 0.215079 0 2 0.185092 129.4017
0 0 0.215079 0 2 0.195086 -176.5404
0 0 0.215079 0 2 0.205085 431.8368
0 0 0.215079 0 2 0.215079 -666.9242
0 0 0.215079 0 2 0.225074 399.0137
0 0 0.215079 0 2 0.235071 -23.97244
0 0 0.215079 0 2 0.245068 223.9453
0 0 0.215079 0 2 0.255064 -22.30879
0 0 0.215079 0 2 0.265062 382.4896
0 0 0.215079 0 2 0.275059 -241.6422
0 0 0.215079 0 2 0.285055 -123.1553
0 0 0.215079 0 2 0.295057 114.5012
0 0 0.215079 0 2 0.305058 -37.15553
0 0 0.215079 0 2 0.315054 205.5872
0 0 0.225074 0 0 0.007493 1960.538
0 0 0.225074 0 0 0.016066 6594.015
0 0 0.225074 0 0 0.025663 2174.964
0 0 0.225074 0 0 0.035474 2019.895
0 0 0.225074 0 0 0.045364 1070.342
0 0 0.225074 0 0 0.055298 2370.813
0 0 0.225074 0 0 0.065259 2088.009
0 0 0.225074 0 0 0.075226 1474.992
0 0 0.225074 0 0 0.0852 2010.928
0 0 0.225074 0 0 0.095179 876.4117
0 0 0.225074 0 0 0.105167 561.7364
0 0 0.225074 0 0 0.115153 460.7912
0 0 0.225074 0 0 0.125138 1020.04
0 0 0.225074 0 0 0.135129 1063.482
0 0 0.225074 0 0 0.145115 793.2334
0 0 0.225074 0 0 0.15511 595.355
0 0 0.225074 0 0 0.165106 578.0216
0 0 0.225074 0 0 0.175099 405.3473
0 0 0.225074 0 0 0.185092 453.411
0 0 0.225074 0 0 0.195086 639.7259
0 0 0.225074 0 0 0.205085 355.0757
0 0 0.225074 0 0 0.215079 824.8775
0 0 0.225074 0 0 0.225074 3730.211
0 0 0.225074 0 0 0.235071 852.0924
0 0 0.225074 0 0 0.245068 429.7583
0 0 0.225074 0 0 0.255064 391.494
0 0 0.225074 0 0 0.265062 295.667
0 0 0.225074 0 0 0.275059 245.3195
0 0 0.225074 0 0 0.285055 323.1427
0 0 0.225074 0 0 0.295057 205.0805
0 0 0.225074 0 0 0.305058 232.9036
0 0 0.225074 0 0 0.315054 283.6251
0 0 0.225074 0 2 0.007493 -884.3997
0 0 0.225074 0 2 0.016066 -16571.59
0 0 0.225074 0 2 0.025663 5455.453
0 0 0.225074 0 2 0.035474 212.9642
0 0 0.225074 0 2 0.045364 1108.486
0 0 0.225074 0 2 0.055298 -994.1629
0 0 0.225074 0 2 0.065259 -2313.523
0 0 0.225074 0 2 0.075226 1879.212
0 0 0.225074 0 2 0.0852 -711.3477
0 0 0.225074 0 2 0.095179 42.40264
0 0 0.225074 0 2 0.105167 728.9765
0 0 0.225074 0 2 0.115153 176.9763
0 0 0.225074 0 2 0.125138 484.2897
0 0 0.225074 0 2 0.135129 -381.6683
0 0 0.225074 0 2 0.145115 -482.5304
0 0 0.225074 0 2 0.15511 188.9629
0 0 0.225074 0 2 0.165106 -115.5937
0 0 0.225074 0 2 0.175099 203.7456
0 0 0.225074 0 2 0.185092 -469.1017
0 0 0.225074 0 2 0.195086 -473.7442
0 0 0.225074 0 2 0.205085 -425.3143
0 0 0.225074 0 2 0.215079 34.87435
0 0 0.225074 0 2 0.225074 -857.4472
0 0 0.225074 0 2 0.235071 -1.321336
0 0 0.225074 0 2 0.245068 -216.2469
0 0 0.225074 0 2 0.255064 -119.0215
0 0 0.225074 0 2 0.265062 261.9747
0 0 0.225074 0 2 0.275059 -77.04997
0 0 0.225074 0 2 0.285055 -229.2511
0 0 0.225074 0 2 0.295057 40.44527
0 0 0.225074 0 2 0.305058 -341.7794
0 0 0.225074 0 2 0.315054 -133.186
0 0 0.235071 0 0 0.007493 1382.44
0 0 0.235071 0 0 0.016066 -2560.646
0 0 0.235071 0 0 0.025663 -1740.283
0 0 0.235071 0 0 0.035474 -2210.988
0 0 0.235071 0 0 0.045364 -114.5244
0 0 0.235071 0 0 0.055298 1524.72
0 0 0.235071 0 0 0.065259 1450.24
0 0 0.235071 0 0 0.075226 782.0393
0 0 0.235071 0 0 0.0852 846.0744
0 0 0.235071 0 0 0.095179 1321.312
0 0 0.235071 0 0 0.105167 818.5602
0 0 0.235071 0 0 0.115153 525.4471
0 0 0.235071 0 0 0.125138 575.1097
0 0 0.235071 0 0 0.135129 688.4894
0 0 0.235071 0 0 0.145115 545.6324
0 0 0.235071 0 0 0.15511 659.8246
0 0 0.235071 0 0 0.165106 573.2619
0 0 0.235071 0 0 0.175099 523.0118
0 0 0.235071 0 0 0.185092 642.9496
0 0 0.235071 0 0 0.195086 681.4565
0 0 0.235071 0 0 0.205085 422.3966
0 0 0.235071 0 0 0.215079 289.8011
0 0 0.235071 0 0 0.225074 852.0924
0 0 0.235071 0 0 0.235071 3271.444
0 0 0.235071 0 0 0.245068 916.0935
0 0 0.235071 0 0 0.255064 391.8444
0 0 0.235071 0 0 0.265062 327.7085
0 0 0.235071 0 0 0.275059 258.8483
0 0 0.235071 0 0 0.285055 282.276
0 0 0.235071 0 0 0.295057 390.0766
0 0 0.235071 0 0 0.305058 232.9834
0 0 0.235071 0 0 0.315054 155.8775
0 0 0.235071 0 2 0.007493 -28809.63
0 0 0.235071 0 2 0.016066 -14541.47
0 0 0.235071 0 2 0.025663 1638.791
0 0 0.235071 0 2 0.035474 -6516.689
0 0 0.235071 0 2 0.045364 -996.5984
0 0 0.235071 0 2 0.055298 670.3809
0 0 0.235071 0 2 0.065259 -2467.688
0 0 0.235071 0 2 0.075226 -15.92349
0 0 0.235071 0 2 0.0852 72.64023
0 0 0.235071 0 2 0.095179 -2159.484
0 0 0.235071 0 2 0.105167 1040.719
0 0 0.235071 0 2 0.115153 1199.278
0 0 0.235071 0 2 0.125138 -1107.15
0 0 0.235071 0 2 0.135129 -420.287
0 0 0.235071 0 2 0.145115 755.8516
0 0 0.235071 0 2 0.15511 1139.232
0 0 0.235071 0 2 0.165106 171.4364
0 0 0.235071 0 2 0.175099 81.21884
0 0 0.235071 0 2 0.185092 359.6609
0 0 0.235071 0 2 0.195086 9.858353
0 0 0.235071 0 2 0.205085 -80.30509
0 0 0.235071 0 2 0.215079 -217.091
0 0 0.235071 0 2 0.225074 488.249
0 0 0.235071 0 2 0.235071 -702.44
0 0 0.235071 0 2 0.245068 -7.766672
0 0 0.235071 0 2 0.255064 172.9532
0 0 0.235071 0 2 0.265062 250.5727
0 0 0.235071 0 2 0.275059 249.8447
0 0 0.235071 0 2 0.285055 65.45135
0 0 0.235071 0 2 0.295057 -108.2834
0 0 0.235071 0 2 0.305058 -251.5647
0 0 0.235071 0 2 0.315054 -16.19905
0 0 0.245068 0 0 0.007493 -8265.016
0 0 0.245068 0 0 0.016066 1661.648
0 0 0.245068 0 0 0.025663 890.8857
0 0 0.245068 0 0 0.035474 344.609
0 0 0.245068 0 0 0.045364 1418.406
0 0 0.245068 0 0 0.055298 -157.2669
0 0 0.245068 0 0 0.065259 348.6389
0 0 0.245068 0 0 0.075226 1756.553
0 0 0.245068 0 0 0.0852 1234.585
0 0 0.245068 0 0 0.095179 1223.017
0 0 0.245068 0 0 0.105167 1579.615
0 0 0.245068 0 0 0.115153 502.5445
0 0 0.245068 0 0 0.125138 568.1352
0 0 0.245068 0 0 0.135129 879.6511
0 0 0.245068 0 0 0.145115 -2.076606
0 0 0.245068 0 0 0.15511 270.9532
0 0 0.245068 0 0 0.165106 354.8534
0 0 0.245068 0 0 0.175099 519.7494
0 0 0.245068 0 0 0.185092 448.0568
0 0 0.245068 0 0 0.195086 379.6887
0 0 0.245068 0 0 0.205085 258.904
0 0 0.245068 0 0 0.215079 306.3427
0 0 0.245068 0 0 0.225074 429.7583
0 0 0.245068 0 0 0.235071 916.0935
0 0 0.245068 0 0 0.245068 3133.215
0 0 0.245068 0 0 0.255064 519.0233
0 0 0.245068 0 0 0.265062 245.004
0 0 0.245068 0 0 0.275059 245.2423
0 0 0.245068 0 0 0.285055 143.9889
0 0 0.245068 0 0 0.295057 233.3368
0 0 0.245068 0 0 0.305058 331.5026
0 0 0.245068 0 0 0.315054 167.2829
0 0 0.245068 0 2 0.007493 -29817.33
0 0 0.245068 0 2 0.016066 -6914.289
0 0 0.245068 0 2 0.025663 86.94841
0 0 0.245068 0 2 0.035474 8141.836
0 0 0.245068 0 2 0.045364 -1776.219
0 0 0.245068 0 2 0.055298 -902.7454
0 0 0.245068 0 2 0.065259 -1120.281
0 0 0.245068 0 2 0.075226 -1160.59
0 0 0.245068 0 2 0.0852 466.4166
0 0 0.245068 0 2 0.095179 -1668.04
0 0 0.245068 0 2 0.105167 728.6519
0 0 0.245068 0 2 0.115153 124.1822
0 0 0.245068 0 2 0.125138 -207.8255
0 0 0.245068 0 2 0.135129 -149.3316
0 0 0.245068 0 2 0.145115 768.9114
0 0 0.245068 0 2 0.15511 66.59383
0 0 0.245068 0 2 0.165106 -543.8102
0 0 0.245068 0 2 0.175099 287.5429
0 0 0.245068 0 2 0.185092 343.3525
0 0 0.245068 0 2 0.195086 -191.0792
0 0 0.245068 0 2 0.205085 -185.1331
0 0 0.245068 0 2 0.215079 -81.63667
0 0 0.245068 0 2 0.225074 95.28252
0 0 0.245068 0 2 0.235071 264.6459
0 0 0.245068 0 2 0.245068 -587.9439
0 0 0.245068 0 2 0.255064 392.5028
0 0 0.245068 0 2 0.265062 -104.7807
0 0 0.245068 0 2 0.275059 -5.014247
0 0 0.245068 0 2 0.285055 -151.726
0 0 0.245068 0 2 0.295057 141.6957
0 0 0.245068 0 2 0.305058 -176.4711
0 0 0.245068 0 2 0.315054 131.7804
0 0 0.255064 0 0 0.007493 10885.81
0 0 0.255064 0 0 0.016066 -175.2068
0 0 0.255064 0 0 0.025663 2164.085
0 0 0.255064 0 0 0.035474 947.7346
0 0 0.255064 0 0 0.045364 2339.639
0 0 0.255064 0 0 0.055298 -57.70049
0 0 0.255064 0 0 0.065259 1558.027
0 0 0.255064 0 0 0.075226 -297.3776
0 0 0.255064 0 0 0.0852 680.4334
0 0 0.255064 0 0 0.095179 917.9249
0 0 0.255064 0 0 0.105167 1498.245
0 0 0.255064 0 0 0.115153 473.7837
0 0 0.255064 0 0 0.125138 567.9973
0 0 0.255064 0 0 0.135129 337.92
0 0 0.255064 0 0 0.145115 238.6316
0 0 0.255064 0 0 0.15511 301.7429
0 0 0.255064 0 0 0.165106 204.7714
0 0 0.255064 0 0 0.175099 248.6795
0 0 0.255064 0 0 0.185092 318.9355
0 0 0.255064 0 0 0.195086 354.685
0 0 0.255064 0 0 0.205085 403.3452
0 0 0.255064 0 0 0.215079 223.2031
0 0 0.255064 0 0 0.225074 391.494
0 0 0.255064 0 0 0.235071 391.8444
0 0 0.255064 0 0 0.245068 519.0233
0 0 0.255064 0 0 0.255064 2524.045
0 0 0.255064 0 0 0.265062 544.7889
0 0 0.255064 0 0 0.275059 234.5251
0 0 0.255064 0 0 0.285055 14.05091
0 0 0.255064 0 0 0.295057 115.6425
0 0 0.255064 0 0 0.305058 222.9781
0 0 0.255064 0 0 0.315054 227.5288
0 0 0.255064 0 2 0.007493 -8444.882
0 0 0.255064 0 2 0.016066 3331.537
0 0 0.255064 0 2 0.025663 -4124.624
0 0 0.255064 0 2 0.035474 1760.169
0 0 0.255064 0 2 0.045364 -2936.713
0 0 0.255064 0 2 0.055298 -664.7042
0 0 0.255064 0 2 0.065259 -1828.592
0 0 0.255064 0 2 0.075226 619.4169
0 0 0.255064 0 2 0.0852 437.2515
0 0 0.255064 0 2 0.095179 95.7466
0 0 0.255064 0 2 0.105167 -313.0841
0 0 0.255064 0 2 0.115153 -44.90382
0 0 0.255064 0 2 0.125138 -160.3104
0 0 0.255064 0 2 0.135129 -527.1643
0 0 0.255064 0 2 0.145115 349.7764
0 0 0.255064 0 2 0.15511 499.2431
0 0 0.255064 0 2 0.165106 287.9193
0 0 0.255064 0 2 0.175099 725.6154
0 0 0.255064 0 2 0.185092 -44.35259
0 0 0.255064 0 2 0.195086 -158.3688
0 0 0.255064 0 2 0.205085 114.4256
0 0 0.255064 0 2 0.215079 93.70355
0 0 0.255064 0 2 0.225074 -126.7444
0 0 0.255064 0 2 0.235071 -239.3674
0 0 0.255064 0 2 0.245068 300.3445
0 0 0.255064 0 2 0.255064 -376.7482
0 0 0.255064 0 2 0.265062 210.4677
0 0 0.255064 0 2 0.275059 -170.4134
0 0 0.255064 0 2 0.285055 47.03497
0 0 0.255064 0 2 0.295057 -204.1531
0 0 0.255064 0 2 0.305058 -75.17059
0 0 0.255064 0 2 0.315054 -181.8333
0 0 0.265062 0 0 0.007493 -1678.862
0 0 0.265062 0 0 0.016066 -4880.825
0 0 0.265062 0 0 0.025663 -2031.291
0 0 0.265062 0 0 0.035474 -323.0456
0 0 0.265062 0 0 0.045364 -457.1542
0 0 0.265062 0 0 0.055298 -1168.463
0 0 0.265062 0 0 0.065259 1026.371
0 0 0.265062 0 0 0.075226 -152.9729
0 0 0.265062 0 0 0.0852 312.4133
0 0 0.265062 0 0 0.095179 315.3401
0 0 0.265062 0 0 0.105167 289.1956
0 0 0.265062 0 0 0.115153 373.534
0 0 0.265062 0 0 0.125138 493.9651
0 0 0.265062 0 0 0.135129 154.821
0 0 0.265062 0 0 0.145115 287.1943
0 0 0.265062 0 0 0.15511 395.7337
0 0 0.265062 0 0 0.165106 438.1329
0 0 0.265062 0 0 0.175099 301.2344
0 0 0.265062 0 0 0.185092 153.7109
0 0 0.265062 0 0 0.195086 301.899
0 0 0.265062 0 0 0.205085 408.7719
0 0 0.265062 0 0 0.215079 95.41198
0 0 0.265062 0 0 0.225074 295.667
0 0 0.265062 0 0 0.235071 327.7085
0 0 0.265062 0 0 0.245068 245.004
0 0 0.265062 0 0 0.255064 544.7889
0 0 0.265062 0 0 0.265062 2346.148
0 0 0.265062 0 0 0.275059 466.9804
0 0 0.265062 0 0 0.285055 151.5596
0 0 0.265062 0 0 0.295057 152.7842
0 0 0.265062 0 0 0.305058 109.3412
0 0 0.265062 0 0 0.315054 214.8586
0 0 0.265062 0 2 0.007493 59.78402
0 0 0.265062 0 2 0.016066 -13847.22
0 0 0.265062 0 2 0.025663 -11626.32
0 0 0.265062 0 2 0.035474 -11856.9
0 0 0.265062 0 2 0.045364 -3161.289
0 0 0.265062 0 2 0.055298 -3887.887
0 0 0.265062 0 2 0.065259 -2937.369
0 0 0.265062 0 2 0.075226 -263.8889
0 0 0.265062 0 2 0.0852 -701.0523
0 0 0.265062 0 2 0.095179 -741.9073
0 0 0.265062 0 2 0.105167 423.9042
0 0 0.265062 0 2 0.115153 538.4928
0 0 0.265062 0 2 0.125138 -584.1975
0 0 0.265062 0 2 0.135129 -670.8233
0 0 0.265062 0 2 0.145115 -897.9509
0 0 0.265062 0 2 0.15511 -338.7953
0 0 0.265062 0 2 0.165106 -684.6075
0 0 0.265062 0 2 0.175099 -10.85838
0 0 0.265062 0 2 0.185092 -194.8657
0 0 0.265062 0 2 0.195086 -67.19195
0 0 0.265062 0 2 0.205085 -269.9152
0 0 0.265062 0 2 0.215079 -198.1894
0 0 0.265062 0 2 0.225074 333.7742
0 0 0.265062 0 2 0.235071 -55.08108
0 0 0.265062 0 2 0.245068 -38.55523
0 0 0.265062 0 2 0.255064 408.259
0 0 0.265062 0 2 0.265062 -267.4778
0 0 0.265062 0 2 0.275059 362.544
0 0 0.265062 0 2 0.285055 95.88025
0 0 0.265062 0 2 0.295057 116.8732
0 0 0.265062 0 2 0.305058 -183.432
0 0 0.265062 0 2 0.315054 -62.6589
0 0 0.275059 0 0 0.007493 6952.203
0 0 0.275059 0 0 0.016066 1814.706
0 0 0.275059 0 0 0.025663 -1289.667
0 0 0.275059 0 0 0.035474 633.0365
0 0 0.275059 0 0 0.045364 -249.8603
0 0 0.275059 0 0 0.055298 -635.0085
0 0 0.275059 0 0 0.065259 -76.90193
0 0 0.275059 0 0 0.075226 331.8486
0 0 0.275059 0 0 0.0852 918.7769
0 0 0.275059 0 0 0.095179 1063.495
0 0 0.275059 0 0 0.105167 439.8269
0 0 0.275059 0 0 0.115153 -177.0351
0 0 0.275059 0 0 0.125138 175.0168
0 0 0.275059 0 0 0.135129 387.2412
0 0 0.275059 0 0 0.145115 328.3088
0 0 0.275059 0 0 0.15511 179.991
0 0 0.275059 0 0 0.165106 115.7126
0 0 0.275059 0 0 0.175099 320.7519
0 0 0.275059 0 0 0.185092 304.7681
0 0 0.275059 0 0 0.195086 80.2132
0 0 0.275059 0 0 0.205085 313.1843
0 0 0.275059 0 0 0.215079 231.5982
0 0 0.275059 0 0 0.225074 245.3195
0 0 0.275059 0 0 0.235071 258.8483
0 0 0.275059 0 0 0.245068 245.2423
0 0 0.275059 0 0 0.255064 234.5251
0 0 0.275059 0 0 0.265062 466.9804
0 0 0.275059 0 0 0.275059 2219.076
0 0 0.275059 0 0 0.285055 504.4779
0 0 0.275059 0 0 0.295057 295.3775
0 0 0.275059 0 0 0.305058 239.2872
0 0 0.275059 0 0 0.315054 250.3183
0 0 0.275059 0 2 0.007493 -29772.8
0 0 0.275059 0 2 0.016066 -7361.36
0 0 0.275059 0 2 0.025663 4992.401
0 0 0.275059 0 2 0.035474 3772.179
0 0 0.275059 0 2 0.045364 -620.9654
0 0 0.275059 0 2 0.055298 -1270.171
0 0 0.275059 0 2 0.065259 -2889.2
0 0 0.275059 0 2 0.075226 -223.2639
0 0 0.275059 0 2 0.0852 282.4631
0 0 0.275059 0 2 0.095179 -1499.76
0 0 0.275059 0 2 0.105167 454.0429
0 0 0.275059 0 2 0.115153 931.2035
0 0 0.275059 0 2 0.125138 41.58132
0 0 0.275059 0 2 0.135129 -452.7577
0 0 0.275059 0 2 0.145115 -13.85847
0 0 0.275059 0 2 0.15511 -380.2265
0 0 0.275059 0 2 0.165106 -108.0184
0 0 0.275059 0 2 0.175099 -196.8954
0 0 0.275059 0 2 0.185092 -130.6139
0 0 0.275059 0 2 0.195086 421.4748
0 0 0.275059 0 2 0.205085 -214.9443
0 0 0.275059 0 2 0.215079 -288.3176
0 0 0.275059 0 2 0.225074 439.1533
0 0 0.275059 0 2 0.235071 143.3652
0 0 0.275059 0 2 0.245068 -116.2666
0 0 0.275059 0 2 0.255064 40.69211
0 0 0.275059 0 2 0.265062 436.7476
0 0 0.275059 0 2 0.275059 -404.1026
0 0 0.275059 0 2 0.285055 383.4906
0 0 0.275059 0 2 0.295057 -216.5641
0 0 0.275059 0 2 0.305058 -65.65125
0 0 0.275059 0 2 0.315054 -161.3636
